name,chamber,state,district,sponsored_bills,cosponsored_bills,bioguide_id,Agriculture_and_Food_self_proportion,Crime_and_Law_Enforcement_self_proportion,Culture_and_Recreation_self_proportion,Economy_and_Finance_self_proportion,Education_and_Social_Services_self_proportion,Environment_and_Natural_Resources_self_proportion,Government_Operations_and_Politics_self_proportion,Health_and_Healthcare_self_proportion,Immigration_and_Civil_Rights_self_proportion,National_Security_and_International_Affairs_self_proportion,Science__Technology__and_Communications_self_proportion,Transportation_and_Infrastructure_self_proportion,Agriculture_and_Food_across_all_proportion,Crime_and_Law_Enforcement_across_all_proportion,Culture_and_Recreation_across_all_proportion,Economy_and_Finance_across_all_proportion,Education_and_Social_Services_across_all_proportion,Environment_and_Natural_Resources_across_all_proportion,Government_Operations_and_Politics_across_all_proportion,Health_and_Healthcare_across_all_proportion,Immigration_and_Civil_Rights_across_all_proportion,National_Security_and_International_Affairs_across_all_proportion,Science__Technology__and_Communications_across_all_proportion,Transportation_and_Infrastructure_across_all_proportion,Agriculture_And_Food_state_self_proportion,Crime_And_Law_Enforcement_state_self_proportion,Culture_And_Recreation_state_self_proportion,Economy_And_Finance_state_self_proportion,Education_And_Social_Services_state_self_proportion,Environment_And_Natural_Resources_state_self_proportion,Government_Operations_And_Politics_state_self_proportion,Health_And_Healthcare_state_self_proportion,Immigration_And_Civil_Rights_state_self_proportion,National_Security_And_International_Affairs_state_self_proportion,Science_Technology_And_Communications_state_self_proportion,Transportation_And_Infrastructure_state_self_proportion,Agriculture_And_Food_state_national_proportion,Crime_And_Law_Enforcement_state_national_proportion,Culture_And_Recreation_state_national_proportion,Economy_And_Finance_state_national_proportion,Education_And_Social_Services_state_national_proportion,Environment_And_Natural_Resources_state_national_proportion,Government_Operations_And_Politics_state_national_proportion,Health_And_Healthcare_state_national_proportion,Immigration_And_Civil_Rights_state_national_proportion,National_Security_And_International_Affairs_state_national_proportion,Science_Technology_And_Communications_state_national_proportion,Transportation_And_Infrastructure_state_national_proportion
"Hassan, Margaret Wood",Senate,New Hampshire,NaN,286,2154,H001076,0.012561060711793439,0.08304256803907885,0.012561060711793439,0.11863224005582693,0.1751570132588974,0.06420097697138868,0.10188415910676901,0.15771109560362875,0.03768318213538032,0.21004884856943473,0.012561060711793439,0.013956734124214932,0.0020715847623431925,0.00950175662727563,0.0041618497109826595,0.00609471910515183,0.015947645974966642,0.004554455445544554,0.007114663028117538,0.008923635789307431,0.0034253092293054237,0.008469092034551646,0.003121748178980229,0.004366812227074236,0.0329041487839771,0.0643776824034334,0.3590844062947067,0.0486409155937052,0.0300429184549356,0.0615164520743919,0.2017167381974249,0.0214592274678111,0.0543633762517882,0.0157367668097281,0.0157367668097281,0.0944206008583691,0.0144381669805398,0.0145255003227888,0.0262772194304857,0.0141725719049604,0.0119589977220956,0.0222797927461139,0.0169186465082793,0.0117096018735363,0.0196687370600414,0.013530135301353,0.0143603133159268,0.0219269102990033
"Norton, Eleanor Holmes",House of Representatives,District of Columbia,NaN,1034,15601,N000147,0.05002269632319564,0.07426236949614162,0.0330458465728552,0.13790285973672264,0.12591920108942353,0.06563776668179756,0.11257376305038584,0.17131184748070813,0.06636404902405811,0.11284611892873354,0.012256014525646845,0.037857467090331366,0.015080190486616673,0.017688781247296947,0.02552773686794305,0.01521038191176176,0.024813940174609993,0.011928527824982264,0.0187804804168055,0.01942737128208296,0.015980587193668978,0.01061005693409473,0.008958195089581952,0.019632768361581922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Craig, Angie",House of Representatives,Minnesota,2.0,97,1596,C001119,0.11623931623931624,0.09658119658119659,0.019230769230769232,0.16495726495726495,0.04316239316239316,0.03461538461538462,0.06324786324786325,0.2794871794871795,0.038461538461538464,0.06538461538461539,0.019230769230769232,0.059401709401709406,0.0074443045596365425,0.004887120491306981,0.0031559015358720807,0.0038651793403160235,0.0018069271504222125,0.0013363910841266435,0.002241541211038076,0.006733174784569293,0.001967514155171283,0.001305984481831451,0.0029860650298606504,0.006544256120527307,0.04251968503937,0.0440944881889763,0.3118110236220472,0.0456692913385826,0.0299212598425196,0.0645669291338582,0.3023622047244094,0.0094488188976377,0.0283464566929133,0.0251968503937007,0.0299212598425196,0.0661417322834645,0.0169491525423728,0.0090380890897353,0.0207286432160804,0.0120883701542309,0.0108200455580865,0.0212435233160621,0.0230381569474442,0.0046838407494145,0.0093167701863354,0.019680196801968,0.0248041775456919,0.013953488372093
"Phillips, Dean",House of Representatives,Minnesota,3.0,87,1662,P000616,0.009233610341643583,0.07248384118190213,0.02077562326869806,0.15235457063711913,0.062326869806094184,0.029085872576177285,0.09741458910433981,0.2543859649122807,0.02077562326869806,0.22299168975069256,0.029085872576177285,0.029085872576177285,0.0005473753352673929,0.003395035031571664,0.0031559015358720807,0.003304427933430797,0.0024151996565049375,0.001039415287654056,0.0031957107806015812,0.005672751232871071,0.0009837570775856415,0.004122813756369875,0.00418049104180491,0.0029661016949152543,0.04251968503937,0.0440944881889763,0.3118110236220472,0.0456692913385826,0.0299212598425196,0.0645669291338582,0.3023622047244094,0.0094488188976377,0.0283464566929133,0.0251968503937007,0.0299212598425196,0.0661417322834645,0.0169491525423728,0.0090380890897353,0.0207286432160804,0.0120883701542309,0.0108200455580865,0.0212435233160621,0.0230381569474442,0.0046838407494145,0.0093167701863354,0.019680196801968,0.0248041775456919,0.013953488372093
"McCollum, Betty",House of Representatives,Minnesota,4.0,162,6555,M001143,0.05337620578778136,0.05209003215434083,0.0405144694533762,0.06366559485530547,0.08681672025723473,0.15884244372990353,0.06366559485530547,0.12733118971061094,0.1356913183279743,0.16591639871382638,0.017363344051446947,0.03472668810289389,0.0022716076413596803,0.001751578583167546,0.004418262150220913,0.0009913283800292393,0.0024151996565049375,0.0040751678738182836,0.001499409323599794,0.002038484109089786,0.004612727630457119,0.0022022483419118586,0.0017916390179163902,0.0025423728813559325,0.04251968503937,0.0440944881889763,0.3118110236220472,0.0456692913385826,0.0299212598425196,0.0645669291338582,0.3023622047244094,0.0094488188976377,0.0283464566929133,0.0251968503937007,0.0299212598425196,0.0661417322834645,0.0169491525423728,0.0090380890897353,0.0207286432160804,0.0120883701542309,0.0108200455580865,0.0212435233160621,0.0230381569474442,0.0046838407494145,0.0093167701863354,0.019680196801968,0.0248041775456919,0.013953488372093
"Kelly, Trent",House of Representatives,Mississippi,1.0,58,953,K000388,0.13381123058542413,0.06451612903225806,0.01075268817204301,0.14456391875746713,0.053763440860215055,0.056152927120669056,0.053763440860215055,0.03225806451612903,0.01075268817204301,0.3643966547192353,0.03225806451612903,0.04301075268817204,0.0030653018774973997,0.001167719055445031,0.0006311803071744162,0.0012116235755912923,0.0008050665521683125,0.0007754368019006451,0.0006815496925453608,0.0002779751057849708,0.0001967514155171283,0.002603433117376422,0.0017916390179163902,0.001694915254237288,0.0601604278074866,0.1804812834224599,0.2366310160427807,0.0748663101604278,0.0588235294117647,0.0307486631016042,0.160427807486631,0.0427807486631016,0.0574866310160427,0.0147058823529411,0.0240641711229946,0.0588235294117647,0.0282485875706214,0.0435765009683666,0.0185301507537688,0.02334305960817,0.0250569476082004,0.0119170984455958,0.0143988480921526,0.0249804839968774,0.0222567287784679,0.013530135301353,0.0234986945169712,0.0146179401993355
"Thompson, Bennie G.",House of Representatives,Mississippi,2.0,241,5149,T000193,0.10918544194107452,0.05632582322357019,0.00779896013864818,0.0779896013864818,0.12478336221837089,0.06412478336221837,0.14558058925476602,0.09358752166377816,0.10311958405545928,0.14558058925476602,0.02339688041594454,0.048526863084922,0.0034484646121845748,0.001405587751924574,0.0006311803071744162,0.0009012076182083992,0.0025762129669386,0.0012209004966095263,0.002544452185502681,0.0011119004231398832,0.002601490938504252,0.001434022176128652,0.0017916390179163902,0.0026365348399246705,0.0601604278074866,0.1804812834224599,0.2366310160427807,0.0748663101604278,0.0588235294117647,0.0307486631016042,0.160427807486631,0.0427807486631016,0.0574866310160427,0.0147058823529411,0.0240641711229946,0.0588235294117647,0.0282485875706214,0.0435765009683666,0.0185301507537688,0.02334305960817,0.0250569476082004,0.0119170984455958,0.0143988480921526,0.0249804839968774,0.0222567287784679,0.013530135301353,0.0234986945169712,0.0146179401993355
"Bush, Cori",House of Representatives,Missouri,1.0,39,755,B001224,0.05579665220086794,0.09175449473031617,0.011159330440173589,0.15065096094234345,0.1407315561066336,0.07253564786112833,0.03905765654060756,0.1977681339119653,0.14879107253564786,0.08617482951022938,0.0,0.005579665220086794,0.002463189008703268,0.003200415188997492,0.0012623606143488324,0.002433260569162678,0.004061113496493488,0.0019303426770718188,0.0009541695695635052,0.0032842243979779888,0.005246704413790088,0.00118648263382073,0.0,0.000423728813559322,0.0246478873239436,0.0809859154929577,0.0997652582159624,0.0481220657276995,0.0446009389671361,0.0140845070422535,0.431924882629108,0.0645539906103286,0.1338028169014084,0.0211267605633802,0.0129107981220657,0.0234741784037558,0.0131826741996233,0.0222724338282763,0.0088986599664991,0.0170904543559816,0.0216400911161731,0.0062176165803108,0.0441564674826013,0.0429352068696331,0.0590062111801242,0.022140221402214,0.0143603133159268,0.0066445182724252
"Fischer, Deb",Senate,Nebraska,NaN,306,1397,F000463,0.04794952681388012,0.06372239747634069,0.012618296529968454,0.11735015772870663,0.0832807570977918,0.11041009463722397,0.1444794952681388,0.08643533123028392,0.045425867507886436,0.15583596214511042,0.03533123028391167,0.0971608832807571,0.008746691218782368,0.008064516129032258,0.004624277456647399,0.006668339726813179,0.008386809835440625,0.008663366336633664,0.011159300229033674,0.005409460633341231,0.004567078972407232,0.006949720041642047,0.009712105445716266,0.033624454148471615,0.0443037974683544,0.0620253164556962,0.1556962025316455,0.0810126582278481,0.0784810126582278,0.0354430379746835,0.3481012658227848,0.0430379746835443,0.0683544303797468,0.020253164556962,0.0265822784810126,0.0367088607594936,0.0219711236660389,0.0158166559070368,0.0128768844221105,0.0266777824093372,0.0353075170842824,0.0145077720207253,0.0329973602111831,0.0265417642466822,0.0279503105590062,0.019680196801968,0.0274151436031331,0.0096345514950166
"Gillibrand, Kirsten E.",Senate,New York,NaN,831,4721,G000555,0.1281661600810537,0.10182370820668693,0.013677811550151976,0.12715298885511653,0.09067882472137791,0.06788247213779129,0.06484295845997974,0.20364741641337386,0.10081053698074974,0.06382978723404255,0.004559270516717325,0.03292806484295846,0.029117274715157095,0.016049185563717663,0.006242774566473989,0.008998673502312407,0.011373022428362665,0.0066336633663366335,0.00623751279177428,0.015873015873015876,0.01262289882651443,0.0035452013167890607,0.0015608740894901144,0.014192139737991267,0.049618320610687,0.1755725190839694,0.1857506361323155,0.0750636132315521,0.0432569974554707,0.0216284987277353,0.1374045801526717,0.0216284987277353,0.0572519083969465,0.0356234096692111,0.0190839694656488,0.178117048346056,0.0244821092278719,0.0445448676565526,0.0152847571189279,0.0245935806586077,0.0193621867881549,0.0088082901554404,0.0129589632829373,0.0132708821233411,0.0232919254658385,0.034440344403444,0.0195822454308094,0.0465116279069767
"Grassley, Chuck",Senate,Iowa,NaN,2347,7320,G000386,0.09289940828402367,0.1668639053254438,0.010650887573964497,0.09585798816568047,0.11538461538461539,0.054437869822485205,0.10710059171597634,0.12307692307692308,0.033136094674556214,0.17810650887573964,0.010650887573964497,0.011834319526627219,0.018068822649326736,0.022516767805812837,0.0041618497109826595,0.005807908794321155,0.012389605438719104,0.004554455445544554,0.008820232932118319,0.008212903735291795,0.003552172534094513,0.008469092034551646,0.003121748178980229,0.004366812227074236,0.0803897685749086,0.0438489646772229,0.1084043848964677,0.07673568818514,0.1120584652862363,0.05115712545676,0.3507917174177832,0.0462850182704019,0.0779537149817296,0.0219244823386114,0.0085261875761266,0.0219244823386114,0.0414312617702448,0.0116204002582311,0.0093174204355108,0.0262609420591913,0.0523917995444191,0.021761658031088,0.0345572354211663,0.0296643247462919,0.0331262939958592,0.022140221402214,0.0091383812010443,0.0059800664451827
"Wagner, Ann",House of Representatives,Missouri,2.0,115,1478,W000812,0.02721774193548387,0.18044354838709675,0.0,0.3518145161290323,0.02721774193548387,0.03830645161290322,0.04536290322580645,0.02721774193548387,0.018145161290322582,0.26411290322580644,0.0,0.020161290322580645,0.0007389567026109804,0.0038707724245307497,0.0,0.003494682875052571,0.00048303993130098755,0.0006269489036643512,0.0006815496925453608,0.0002779751057849708,0.0003935028310342566,0.002236391727057779,0.0,0.0009416195856873823,0.0246478873239436,0.0809859154929577,0.0997652582159624,0.0481220657276995,0.0446009389671361,0.0140845070422535,0.431924882629108,0.0645539906103286,0.1338028169014084,0.0211267605633802,0.0129107981220657,0.0234741784037558,0.0131826741996233,0.0222724338282763,0.0088986599664991,0.0170904543559816,0.0216400911161731,0.0062176165803108,0.0441564674826013,0.0429352068696331,0.0590062111801242,0.022140221402214,0.0143603133159268,0.0066445182724252
"Luetkemeyer, Blaine",House of Representatives,Missouri,3.0,230,1904,L000569,0.027162977867203224,0.029175050301810865,0.018108651911468814,0.4909456740442656,0.03822937625754527,0.009054325955734407,0.09657947686116701,0.08350100603621732,0.0,0.18913480885311873,0.0,0.018108651911468814,0.0007389567026109804,0.0006271083816278869,0.0012623606143488324,0.004886547974285542,0.000679833977386575,0.00014848789823629374,0.001453972677430103,0.000854516065931577,0.0,0.0016047391018582536,0.0,0.000847457627118644,0.0246478873239436,0.0809859154929577,0.0997652582159624,0.0481220657276995,0.0446009389671361,0.0140845070422535,0.431924882629108,0.0645539906103286,0.1338028169014084,0.0211267605633802,0.0129107981220657,0.0234741784037558,0.0131826741996233,0.0222724338282763,0.0088986599664991,0.0170904543559816,0.0216400911161731,0.0062176165803108,0.0441564674826013,0.0429352068696331,0.0590062111801242,0.022140221402214,0.0143603133159268,0.0066445182724252
"Cleaver, Emanuel",House of Representatives,Missouri,5.0,209,3858,C001061,0.02654867256637168,0.0897597977243995,0.03876949009692372,0.1550779603876949,0.13695743784239361,0.07585335018963338,0.09270965023177413,0.1723556679308892,0.09270965023177413,0.09270965023177413,0.0,0.02654867256637168,0.0017242323060922874,0.0046060029409220665,0.006452065362227364,0.0036849378166743433,0.005814369543437813,0.0029697579647258747,0.003332020719110653,0.004210808083927891,0.004809479045974247,0.001877886183025616,0.0,0.0029661016949152543,0.0246478873239436,0.0809859154929577,0.0997652582159624,0.0481220657276995,0.0446009389671361,0.0140845070422535,0.431924882629108,0.0645539906103286,0.1338028169014084,0.0211267605633802,0.0129107981220657,0.0234741784037558,0.0131826741996233,0.0222724338282763,0.0088986599664991,0.0170904543559816,0.0216400911161731,0.0062176165803108,0.0441564674826013,0.0429352068696331,0.0590062111801242,0.022140221402214,0.0143603133159268,0.0066445182724252
"Bacon, Don",House of Representatives,Nebraska,2.0,147,2251,B001298,0.07118967988533206,0.14429049211657907,0.011227902532250358,0.11156235069278547,0.06975633062589584,0.034400382226469184,0.05900621118012422,0.2283803153368371,0.05733397037744863,0.16722408026755853,0.008600095556617296,0.03702818920210224,0.008155892495484153,0.013061153879422195,0.0032961638263552845,0.004676266196703583,0.00522398740518105,0.0023758063717807,0.00374095053463787,0.009842377819645634,0.005246704413790088,0.005975092400536051,0.0023888520238885204,0.007297551789077213,0.0443037974683544,0.0620253164556962,0.1556962025316455,0.0810126582278481,0.0784810126582278,0.0354430379746835,0.3481012658227848,0.0430379746835443,0.0683544303797468,0.020253164556962,0.0265822784810126,0.0367088607594936,0.0219711236660389,0.0158166559070368,0.0128768844221105,0.0266777824093372,0.0353075170842824,0.0145077720207253,0.0329973602111831,0.0265417642466822,0.0279503105590062,0.019680196801968,0.0274151436031331,0.0096345514950166
"Graham, Lindsey",Senate,South Carolina,NaN,713,3471,G000359,0.006364922206506365,0.11244695898161244,0.01272984441301273,0.05728429985855728,0.05233380480905234,0.10325318246110325,0.09688826025459689,0.04738330975954738,0.05091937765205092,0.42857142857142855,0.019094766619519095,0.01272984441301273,0.0010357923811715962,0.012695624401149791,0.0041618497109826595,0.0029039543971605777,0.004701696422898532,0.007227722772277227,0.00667608790994591,0.002645502645502646,0.004567078972407232,0.01705073014265215,0.004682622268470343,0.003930131004366812,0.0416666666666666,0.13671875,0.1692708333333333,0.0638020833333333,0.078125,0.0455729166666666,0.2265625,0.0481770833333333,0.0677083333333333,0.0325520833333333,0.015625,0.07421875,0.0200878844946641,0.0338928340865074,0.013609715242881,0.0204251771571488,0.0341685649202733,0.0181347150259067,0.0208783297336213,0.0288836846213895,0.0269151138716356,0.030750307503075,0.0156657963446475,0.0189368770764119
"Ernst, Joni",Senate,Iowa,NaN,537,1701,E000295,0.09025270758122744,0.06738868832731648,0.04151624548736463,0.15342960288808666,0.07701564380264742,0.10409145607701566,0.15463297232250303,0.07400722021660651,0.027075812274368234,0.19434416365824309,0.005415162454873647,0.010830324909747294,0.01726320635285994,0.00894282976684765,0.01595375722543353,0.009142078657727745,0.008132664082851515,0.008564356435643565,0.012523756152234299,0.004856669035773514,0.0028544243577545195,0.00908809543907037,0.0015608740894901144,0.003930131004366812,0.0803897685749086,0.0438489646772229,0.1084043848964677,0.07673568818514,0.1120584652862363,0.05115712545676,0.3507917174177832,0.0462850182704019,0.0779537149817296,0.0219244823386114,0.0085261875761266,0.0219244823386114,0.0414312617702448,0.0116204002582311,0.0093174204355108,0.0262609420591913,0.0523917995444191,0.021761658031088,0.0345572354211663,0.0296643247462919,0.0331262939958592,0.022140221402214,0.0091383812010443,0.0059800664451827
"Titus, Dina",House of Representatives,Nevada,1.0,198,3752,T000468,0.028715767083222547,0.046530178144110604,0.03217229460249933,0.10981122042010104,0.06035628822121775,0.07099175751130019,0.07976601967561818,0.0890720553044403,0.04121244349906939,0.33156075511831956,0.019675618186652487,0.09013560223344856,0.0029558268104439215,0.0037842747167200074,0.008485868574233816,0.004135541625778544,0.004061113496493488,0.004405140981010048,0.004543664616969072,0.003448950386591304,0.003388496600572765,0.01064420031924065,0.0049104180491041805,0.015960451977401133,0.0353866317169069,0.1153342070773263,0.2529488859764089,0.1035386631716906,0.0262123197903014,0.0642201834862385,0.1651376146788991,0.0235910878112712,0.0262123197903014,0.018348623853211,0.0314547837483617,0.1376146788990825,0.0169491525423728,0.0284054228534538,0.0202051926298157,0.0329303876615256,0.0113895216400911,0.0253886010362694,0.0151187904967602,0.0140515222482435,0.010351966873706,0.017220172201722,0.031331592689295,0.0348837209302325
